Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Ukraine,UKR,2009,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2865370721.7
Ukraine,UKR,2008,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1968347511.4
Ukraine,UKR,2007,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1891295055.7
Ukraine,UKR,2006,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1895840498.2
Ukraine,UKR,2005,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1793890945.3
Ukraine,UKR,2004,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1549887618.9
Ukraine,UKR,2003,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1362319326.2
Ukraine,UKR,2002,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1144040679
Ukraine,UKR,2001,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,869737874
Ukraine,UKR,2000,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1759313418.5
Ukraine,UKR,1999,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1278863038.5
Ukraine,UKR,1998,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1298024507.9
Ukraine,UKR,1997,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1098570022.7
Ukraine,UKR,1996,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1074464151.3
Ukraine,UKR,1995,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,1035645932.2
Ukraine,UKR,1994,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,255401221.5
Ukraine,UKR,1993,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,160592520.6
Ukraine,UKR,1992,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,7260228.7
Ukraine,UKR,2024,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.8925466087464
Ukraine,UKR,2023,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.992304736918623
Ukraine,UKR,2022,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.36460789046842
Ukraine,UKR,2021,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,2.61178627979519
Ukraine,UKR,2020,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,4.29862984233955
Ukraine,UKR,2019,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,3.06438613079807
Ukraine,UKR,2018,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,3.90183589008271
Ukraine,UKR,2017,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,4.43748137968858
Ukraine,UKR,2016,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,3.62277176712679
Ukraine,UKR,2015,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,15.7622209692756
Ukraine,UKR,2014,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,3.08091945019641
Ukraine,UKR,2013,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,4.09265663814011
Ukraine,UKR,2012,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.89990046345206
Ukraine,UKR,2011,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.53052818472785
Ukraine,UKR,2010,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.50003420459832
Ukraine,UKR,2009,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,2.49632575222999
Ukraine,UKR,2008,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.10370523500609
Ukraine,UKR,2007,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.33132982318032
Ukraine,UKR,2006,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,1.78799768346596
Ukraine,UKR,2005,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,2.1065474862495
Ukraine,UKR,2004,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,2.41269827997902
Ukraine,UKR,2003,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,2.74925502389614
Ukraine,UKR,2002,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,2.73777463970096
Ukraine,UKR,2001,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,2.32905579627905
Ukraine,UKR,2000,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,5.80269119852221
Ukraine,UKR,1999,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,4.16409879081391
Ukraine,UKR,1998,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,3.16502376200023
Ukraine,UKR,1997,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,2.21899570451759
Ukraine,UKR,1996,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,2.44263947868128
Ukraine,UKR,1995,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,2.17351430142353
Ukraine,UKR,1994,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.490611311587296
Ukraine,UKR,1993,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.25067883403925
Ukraine,UKR,1992,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,0.00982747397915367
Ukraine,UKR,2024,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,5.48884142957019
Ukraine,UKR,2023,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,2.90675444414743
Ukraine,UKR,2022,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,3.29190017363371
Ukraine,UKR,2021,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,5.30469042041885
Ukraine,UKR,2020,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,9.43888120943953
Ukraine,UKR,2019,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,6.21223468386878
Ukraine,UKR,2018,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,7.25785527036536
Ukraine,UKR,2017,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,7.97403515430684
Ukraine,UKR,2016,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,6.45999969242112
Ukraine,UKR,2015,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,27.8628149520951
Ukraine,UKR,2014,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,5.73185647443578
Ukraine,UKR,2013,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,8.58525020427776
Ukraine,UKR,2012,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,3.6659682145986
Ukraine,UKR,2011,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,2.76453771183684
Ukraine,UKR,2010,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,2.89933739526023
Ukraine,UKR,2009,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,5.05320739577455
Ukraine,UKR,2008,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,2.23932867427388
Ukraine,UKR,2007,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,2.90664390437696
Ukraine,UKR,2006,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,3.81556644232898
Ukraine,UKR,2005,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,4.1349136670201
Ukraine,UKR,2004,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,3.8893039370138
Ukraine,UKR,2003,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,4.93916077949387
Ukraine,UKR,2002,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,5.15565876070302
Ukraine,UKR,2001,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,4.33050126468831
Ukraine,UKR,2000,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,9.50928824658127
Ukraine,UKR,1999,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,7.91081924099963
Ukraine,UKR,1998,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,7.76655602165979
Ukraine,UKR,1997,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,5.355482000195
Ukraine,UKR,1996,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,5.70612932182687
Ukraine,UKR,1995,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,6.34004243771044
Ukraine,UKR,1994,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,1.58644152742406
Ukraine,UKR,2024,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,3006957553.6
Ukraine,UKR,2023,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,1447187255.6
Ukraine,UKR,2022,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,869682169.9
Ukraine,UKR,2021,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,675113616.6
Ukraine,UKR,2020,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,1304253110.3
Ukraine,UKR,2019,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,1250666227.5
Ukraine,UKR,2018,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,2223669541.1
Ukraine,UKR,2017,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,2139853946.2
Ukraine,UKR,2016,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,1641357055.9
Ukraine,UKR,2015,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,1548734951.8
Ukraine,UKR,2014,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,1308618134.2
Ukraine,UKR,2013,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,3287213204
Ukraine,UKR,2012,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,1344224793.7
Ukraine,UKR,2011,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,1426920976.9
Ukraine,UKR,2010,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,535816326.4
Ukraine,UKR,2009,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,482950562.3
Ukraine,UKR,2008,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,407836450.1
Ukraine,UKR,2007,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,428571551.5
Ukraine,UKR,2006,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,417933971.1
Ukraine,UKR,2005,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,379138291.9
Ukraine,UKR,2004,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,355508301.6
Ukraine,UKR,2003,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,299622953
Ukraine,UKR,2002,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,341686041.1
Ukraine,UKR,2001,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,288367659.8
Ukraine,UKR,2000,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,211078413.8
Ukraine,UKR,1999,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,127149776.4
Ukraine,UKR,1998,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,95471621.8
Ukraine,UKR,1997,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,71431486.2
Ukraine,UKR,1996,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,40399491.8
Ukraine,UKR,1995,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,140520010.3
Ukraine,UKR,1994,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,77000567.4
Ukraine,UKR,1993,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,9015909.3
Ukraine,UKR,2024,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,83.2620541875453
Ukraine,UKR,2023,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,78.2864470543317
Ukraine,UKR,2022,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,37.3855178256454
Ukraine,UKR,2021,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,13.3264186400622
Ukraine,UKR,2020,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,18.9584663705349
Ukraine,UKR,2019,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,26.196546716214
Ukraine,UKR,2018,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,43.1206835377777
Ukraine,UKR,2017,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,42.4051815439366
Ukraine,UKR,2016,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,48.0329795093244
Ukraine,UKR,2015,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,10.3609260237381
Ukraine,UKR,2014,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,32.1834475750519
Ukraine,UKR,2013,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,42.7877865380851
Ukraine,UKR,2012,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,39.1756884782662
Ukraine,UKR,2011,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,57.905443265564
Ukraine,UKR,2010,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,26.2729383827677
Ukraine,UKR,2009,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,16.8547322216467
Ukraine,UKR,2008,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,20.7197381426781
Ukraine,UKR,2007,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,22.6602163532532
Ukraine,UKR,2006,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,22.044785492071
Ukraine,UKR,2005,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,21.1349688169921
Ukraine,UKR,2004,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,22.9376825303188
Ukraine,UKR,2003,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,21.9935919015226
Ukraine,UKR,2002,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,29.8665989218728
Ukraine,UKR,2001,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,33.1556976441387
Ukraine,UKR,2000,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,11.9977720615561
Ukraine,UKR,1999,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,9.94240763648437
Ukraine,UKR,1998,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,7.35514785883805
Ukraine,UKR,1997,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,6.50222423004407
Ukraine,UKR,1996,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,3.75996646804088
Ukraine,UKR,1995,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,13.5683447335612
Ukraine,UKR,1994,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,30.1488641862271
Ukraine,UKR,1993,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,5.61415268053275
Ukraine,UKR,2024,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,43780549772.8406
Ukraine,UKR,2023,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,40510106307.8863
Ukraine,UKR,2022,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,28505931892.0519
Ukraine,UKR,2021,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,30966674653.8888
Ukraine,UKR,2020,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,29137541200.0461
Ukraine,UKR,2019,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,25317002926.8886
Ukraine,UKR,2018,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,20817897004.1028
Ukraine,UKR,2017,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,18810931196.5576
Ukraine,UKR,2016,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,15537256304.3675
Ukraine,UKR,2015,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,13300880765.1311
Ukraine,UKR,2014,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,7538804512.33223
Ukraine,UKR,2013,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,20413621998.9497
Ukraine,UKR,2012,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,24552796496.6833
Ukraine,UKR,2011,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,31788750906.6251
Ukraine,UKR,2010,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,34571298928.1666
Ukraine,UKR,2009,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,26500887342.1218
Ukraine,UKR,2008,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,31543343236.6617
Ukraine,UKR,2007,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,32483841812.7738
Ukraine,UKR,2006,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,22359564313.3789
Ukraine,UKR,2005,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,19388177690.8784
Ukraine,UKR,2004,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,9718436095.67767
Ukraine,UKR,2003,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,6946076993.56649
Ukraine,UKR,2002,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,4462353859.41443
Ukraine,UKR,2001,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,3088921702.57906
Ukraine,UKR,2000,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1477202335.54994
Ukraine,UKR,1999,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1093527812.21646
Ukraine,UKR,1998,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,792954526.712
Ukraine,UKR,1997,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2358910867.247
Ukraine,UKR,1996,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1971655947.3904
Ukraine,UKR,1995,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1068754171.72765
Ukraine,UKR,1994,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,664538694.999876
Ukraine,UKR,1993,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,166106210.469693
Ukraine,UKR,1992,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,468913725.051563
Ukraine,UKR,2024,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,22.6264886435346
Ukraine,UKR,2023,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,22.6327453767898
Ukraine,UKR,2022,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,19.8799193322257
Ukraine,UKR,2021,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,22.6186688767971
Ukraine,UKR,2020,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,21.8413289152456
Ukraine,UKR,2019,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,20.1368616665293
Ukraine,UKR,2018,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,16.9850637975905
Ukraine,UKR,2017,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,15.1194480360037
Ukraine,UKR,2016,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,13.3548586780728
Ukraine,UKR,2015,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,11.2181022873202
Ukraine,UKR,2014,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,5.90549930427595
Ukraine,UKR,2013,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,13.8928429120287
Ukraine,UKR,2012,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,18.3576255692659
Ukraine,UKR,2011,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,23.1807986949787
Ukraine,UKR,2010,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,27.7621136781293
Ukraine,UKR,2009,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,25.1656725710658
Ukraine,UKR,2008,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,31.6946136764801
Ukraine,UKR,2007,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,40.1970526958696
Ukraine,UKR,2006,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,41.2011686103507
Ukraine,UKR,2005,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,55.2367261899151
Ukraine,UKR,2004,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,30.2665466409778
Ukraine,UKR,2003,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,26.8540701522434
Ukraine,UKR,2002,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,19.0002228872985
Ukraine,UKR,2001,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,13.9083350420569
Ukraine,UKR,2000,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,10.6155303118922
Ukraine,UKR,1999,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,6.94169183184973
Ukraine,UKR,1998,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,6.06557533276227
Ukraine,UKR,1997,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,21.1868349755496
Ukraine,UKR,1996,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,20.6701286099578
Ukraine,UKR,1995,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,12.6780564077628
Ukraine,UKR,1994,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,11.7895968295401
Ukraine,UKR,1993,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,4.30830115793798
Ukraine,UKR,1992,Total reserves (% of total external debt),FI.RES.TOTL.DT.ZS,85.1499131006312
Ukraine,UKR,2024,Total reserves in months of imports,FI.RES.TOTL.MO,5.03581654883813
Ukraine,UKR,2023,Total reserves in months of imports,FI.RES.TOTL.MO,5.04249028260604
Ukraine,UKR,2022,Total reserves in months of imports,FI.RES.TOTL.MO,3.89079804709642
Ukraine,UKR,2021,Total reserves in months of imports,FI.RES.TOTL.MO,3.57294042389394
Ukraine,UKR,2020,Total reserves in months of imports,FI.RES.TOTL.MO,4.8756239283899
Ukraine,UKR,2019,Total reserves in months of imports,FI.RES.TOTL.MO,3.47450805282215
Ukraine,UKR,2018,Total reserves in months of imports,FI.RES.TOTL.MO,3.07896327215088
Ukraine,UKR,2017,Total reserves in months of imports,FI.RES.TOTL.MO,3.20736546922649
Ukraine,UKR,2016,Total reserves in months of imports,FI.RES.TOTL.MO,3.19264158037655
Ukraine,UKR,2015,Total reserves in months of imports,FI.RES.TOTL.MO,3.05673680828813
Ukraine,UKR,2014,Total reserves in months of imports,FI.RES.TOTL.MO,1.17372014826907
Ukraine,UKR,2013,Total reserves in months of imports,FI.RES.TOTL.MO,2.26497151246287
Ukraine,UKR,2012,Total reserves in months of imports,FI.RES.TOTL.MO,2.65653425745611
Ukraine,UKR,2011,Total reserves in months of imports,FI.RES.TOTL.MO,3.70074129183241
Ukraine,UKR,2010,Total reserves in months of imports,FI.RES.TOTL.MO,5.4348842836294
Ukraine,UKR,2009,Total reserves in months of imports,FI.RES.TOTL.MO,5.2046717419594
Ukraine,UKR,2008,Total reserves in months of imports,FI.RES.TOTL.MO,3.64638337337502
Ukraine,UKR,2007,Total reserves in months of imports,FI.RES.TOTL.MO,5.27777765107755
Ukraine,UKR,2006,Total reserves in months of imports,FI.RES.TOTL.MO,4.92510456800872
Ukraine,UKR,2005,Total reserves in months of imports,FI.RES.TOTL.MO,5.32459394188216
Ukraine,UKR,2004,Total reserves in months of imports,FI.RES.TOTL.MO,3.28371767276171
Ukraine,UKR,2003,Total reserves in months of imports,FI.RES.TOTL.MO,3.10265862359196
Ukraine,UKR,2002,Total reserves in months of imports,FI.RES.TOTL.MO,2.55820018693738
Ukraine,UKR,2001,Total reserves in months of imports,FI.RES.TOTL.MO,1.83355067426537
Ukraine,UKR,2000,Total reserves in months of imports,FI.RES.TOTL.MO,0.984418727528144
Ukraine,UKR,1999,Total reserves in months of imports,FI.RES.TOTL.MO,0.862517007137999
Ukraine,UKR,1998,Total reserves in months of imports,FI.RES.TOTL.MO,0.506383604946198
Ukraine,UKR,1997,Total reserves in months of imports,FI.RES.TOTL.MO,1.24738599598837
